threshold,TP,FP,TN,FN,fpr,fnr,n_pos,n_neg
0.7336,422,25,5225,53,0.00476,0.11158,475,5250
0.7337,422,25,5225,53,0.00476,0.11158,475,5250
0.7338,422,25,5225,53,0.00476,0.11158,475,5250
0.7339,422,25,5225,53,0.00476,0.11158,475,5250
0.734,422,25,5225,53,0.00476,0.11158,475,5250
0.7341,422,25,5225,53,0.00476,0.11158,475,5250
0.7342,422,25,5225,53,0.00476,0.11158,475,5250
0.7343,422,25,5225,53,0.00476,0.11158,475,5250
0.7344,422,25,5225,53,0.00476,0.11158,475,5250
0.7345,422,25,5225,53,0.00476,0.11158,475,5250
0.7346,422,25,5225,53,0.00476,0.11158,475,5250
0.7347,422,25,5225,53,0.00476,0.11158,475,5250
0.7348,422,25,5225,53,0.00476,0.11158,475,5250
0.7349,422,25,5225,53,0.00476,0.11158,475,5250
0.735,422,25,5225,53,0.00476,0.11158,475,5250
0.7351,422,25,5225,53,0.00476,0.11158,475,5250
0.7352,422,25,5225,53,0.00476,0.11158,475,5250
0.7353,422,25,5225,53,0.00476,0.11158,475,5250
0.7354,422,25,5225,53,0.00476,0.11158,475,5250
0.7355,422,25,5225,53,0.00476,0.11158,475,5250
0.7356,422,25,5225,53,0.00476,0.11158,475,5250
0.7357,422,25,5225,53,0.00476,0.11158,475,5250
0.7358,422,25,5225,53,0.00476,0.11158,475,5250
0.7359,422,25,5225,53,0.00476,0.11158,475,5250
0.736,422,25,5225,53,0.00476,0.11158,475,5250
0.7361,422,25,5225,53,0.00476,0.11158,475,5250
0.7362,422,25,5225,53,0.00476,0.11158,475,5250
0.7363,422,25,5225,53,0.00476,0.11158,475,5250
0.7364,422,25,5225,53,0.00476,0.11158,475,5250
0.7365,422,25,5225,53,0.00476,0.11158,475,5250
0.7366,422,25,5225,53,0.00476,0.11158,475,5250
0.7367,422,25,5225,53,0.00476,0.11158,475,5250
0.7368,422,25,5225,53,0.00476,0.11158,475,5250
0.7369,422,25,5225,53,0.00476,0.11158,475,5250
0.737,422,25,5225,53,0.00476,0.11158,475,5250
0.7371,422,25,5225,53,0.00476,0.11158,475,5250
0.7372,422,25,5225,53,0.00476,0.11158,475,5250
0.7373,422,25,5225,53,0.00476,0.11158,475,5250
0.7374,422,25,5225,53,0.00476,0.11158,475,5250
0.7375,422,25,5225,53,0.00476,0.11158,475,5250
0.7376,422,25,5225,53,0.00476,0.11158,475,5250
0.7377,422,25,5225,53,0.00476,0.11158,475,5250
0.7378,422,25,5225,53,0.00476,0.11158,475,5250
0.7379,422,25,5225,53,0.00476,0.11158,475,5250
0.738,422,25,5225,53,0.00476,0.11158,475,5250
0.7381,422,25,5225,53,0.00476,0.11158,475,5250
0.7382,422,25,5225,53,0.00476,0.11158,475,5250
0.7383,422,25,5225,53,0.00476,0.11158,475,5250
0.7384,422,25,5225,53,0.00476,0.11158,475,5250
0.7385,422,25,5225,53,0.00476,0.11158,475,5250
0.7386,422,25,5225,53,0.00476,0.11158,475,5250
0.7387,422,25,5225,53,0.00476,0.11158,475,5250
0.7388,422,25,5225,53,0.00476,0.11158,475,5250
0.7389,422,25,5225,53,0.00476,0.11158,475,5250
0.739,422,25,5225,53,0.00476,0.11158,475,5250
0.7391,422,25,5225,53,0.00476,0.11158,475,5250
0.7392,422,25,5225,53,0.00476,0.11158,475,5250
0.7393,422,25,5225,53,0.00476,0.11158,475,5250
0.7394,422,25,5225,53,0.00476,0.11158,475,5250
0.7395,422,25,5225,53,0.00476,0.11158,475,5250
0.7396,422,25,5225,53,0.00476,0.11158,475,5250
0.7397,422,25,5225,53,0.00476,0.11158,475,5250
0.7398,422,25,5225,53,0.00476,0.11158,475,5250
0.7399,422,25,5225,53,0.00476,0.11158,475,5250
0.74,422,25,5225,53,0.00476,0.11158,475,5250
0.7401,422,25,5225,53,0.00476,0.11158,475,5250
0.7402,422,25,5225,53,0.00476,0.11158,475,5250
0.7403,422,25,5225,53,0.00476,0.11158,475,5250
0.7404,422,25,5225,53,0.00476,0.11158,475,5250
0.7405,422,25,5225,53,0.00476,0.11158,475,5250
0.7406,422,25,5225,53,0.00476,0.11158,475,5250
0.7407,422,25,5225,53,0.00476,0.11158,475,5250
0.7408,422,25,5225,53,0.00476,0.11158,475,5250
0.7409,422,25,5225,53,0.00476,0.11158,475,5250
0.741,422,25,5225,53,0.00476,0.11158,475,5250
0.7411,422,25,5225,53,0.00476,0.11158,475,5250
0.7412,422,25,5225,53,0.00476,0.11158,475,5250
0.7413,422,25,5225,53,0.00476,0.11158,475,5250
0.7414,422,25,5225,53,0.00476,0.11158,475,5250
0.7415,422,25,5225,53,0.00476,0.11158,475,5250
0.7416,422,25,5225,53,0.00476,0.11158,475,5250
0.7417,422,25,5225,53,0.00476,0.11158,475,5250
0.7418,422,25,5225,53,0.00476,0.11158,475,5250
0.7419,422,25,5225,53,0.00476,0.11158,475,5250
0.742,422,25,5225,53,0.00476,0.11158,475,5250
0.7421,422,25,5225,53,0.00476,0.11158,475,5250
0.7422,422,25,5225,53,0.00476,0.11158,475,5250
0.7423,422,25,5225,53,0.00476,0.11158,475,5250
0.7424,422,25,5225,53,0.00476,0.11158,475,5250
0.7425,422,25,5225,53,0.00476,0.11158,475,5250
0.7426,422,25,5225,53,0.00476,0.11158,475,5250
0.7427,422,25,5225,53,0.00476,0.11158,475,5250
0.7428,422,25,5225,53,0.00476,0.11158,475,5250
0.7429,422,25,5225,53,0.00476,0.11158,475,5250
0.743,422,25,5225,53,0.00476,0.11158,475,5250
0.7431,422,25,5225,53,0.00476,0.11158,475,5250
0.7432,422,25,5225,53,0.00476,0.11158,475,5250
0.7433,422,25,5225,53,0.00476,0.11158,475,5250
0.7434,422,25,5225,53,0.00476,0.11158,475,5250
0.7435,422,25,5225,53,0.00476,0.11158,475,5250
0.7436,422,25,5225,53,0.00476,0.11158,475,5250
0.7437,422,25,5225,53,0.00476,0.11158,475,5250
0.7438,422,25,5225,53,0.00476,0.11158,475,5250
0.7439,422,25,5225,53,0.00476,0.11158,475,5250
0.744,422,25,5225,53,0.00476,0.11158,475,5250
0.7441,422,25,5225,53,0.00476,0.11158,475,5250
0.7442,422,25,5225,53,0.00476,0.11158,475,5250
0.7443,422,25,5225,53,0.00476,0.11158,475,5250
0.7444,422,25,5225,53,0.00476,0.11158,475,5250
0.7445,422,25,5225,53,0.00476,0.11158,475,5250
0.7446,422,25,5225,53,0.00476,0.11158,475,5250
0.7447,422,25,5225,53,0.00476,0.11158,475,5250
0.7448,422,25,5225,53,0.00476,0.11158,475,5250
0.7449,422,25,5225,53,0.00476,0.11158,475,5250
0.745,422,25,5225,53,0.00476,0.11158,475,5250
0.7451,422,25,5225,53,0.00476,0.11158,475,5250
0.7452,422,25,5225,53,0.00476,0.11158,475,5250
0.7453,422,25,5225,53,0.00476,0.11158,475,5250
0.7454,422,25,5225,53,0.00476,0.11158,475,5250
0.7455,422,25,5225,53,0.00476,0.11158,475,5250
0.7456,422,25,5225,53,0.00476,0.11158,475,5250
0.7457,422,25,5225,53,0.00476,0.11158,475,5250
0.7458,422,25,5225,53,0.00476,0.11158,475,5250
0.7459,422,25,5225,53,0.00476,0.11158,475,5250
0.746,422,25,5225,53,0.00476,0.11158,475,5250
0.7461,422,25,5225,53,0.00476,0.11158,475,5250
0.7462,422,25,5225,53,0.00476,0.11158,475,5250
0.7463,422,25,5225,53,0.00476,0.11158,475,5250
0.7464,422,25,5225,53,0.00476,0.11158,475,5250
0.7465,422,25,5225,53,0.00476,0.11158,475,5250
0.7466,422,25,5225,53,0.00476,0.11158,475,5250
0.7467,422,25,5225,53,0.00476,0.11158,475,5250
0.7468,422,25,5225,53,0.00476,0.11158,475,5250
0.7469,422,25,5225,53,0.00476,0.11158,475,5250
0.747,422,25,5225,53,0.00476,0.11158,475,5250
0.7471,422,25,5225,53,0.00476,0.11158,475,5250
0.7472,422,25,5225,53,0.00476,0.11158,475,5250
0.7473,422,25,5225,53,0.00476,0.11158,475,5250
0.7474,422,25,5225,53,0.00476,0.11158,475,5250
0.7475,422,25,5225,53,0.00476,0.11158,475,5250
0.7476,422,25,5225,53,0.00476,0.11158,475,5250
0.7477,422,25,5225,53,0.00476,0.11158,475,5250
0.7478,422,25,5225,53,0.00476,0.11158,475,5250
0.7479,422,25,5225,53,0.00476,0.11158,475,5250
0.748,422,25,5225,53,0.00476,0.11158,475,5250
0.7481,422,25,5225,53,0.00476,0.11158,475,5250
0.7482,422,25,5225,53,0.00476,0.11158,475,5250
0.7483,422,25,5225,53,0.00476,0.11158,475,5250
0.7484,422,25,5225,53,0.00476,0.11158,475,5250
0.7485,422,25,5225,53,0.00476,0.11158,475,5250
0.7486,422,25,5225,53,0.00476,0.11158,475,5250
0.7487,422,25,5225,53,0.00476,0.11158,475,5250
0.7488,422,25,5225,53,0.00476,0.11158,475,5250
0.7489,422,25,5225,53,0.00476,0.11158,475,5250
0.749,422,25,5225,53,0.00476,0.11158,475,5250
0.7491,422,25,5225,53,0.00476,0.11158,475,5250
0.7492,422,25,5225,53,0.00476,0.11158,475,5250
0.7493,422,25,5225,53,0.00476,0.11158,475,5250
0.7494,422,25,5225,53,0.00476,0.11158,475,5250
0.7495,422,25,5225,53,0.00476,0.11158,475,5250
0.7496,422,25,5225,53,0.00476,0.11158,475,5250
0.7497,422,25,5225,53,0.00476,0.11158,475,5250
0.7498,422,25,5225,53,0.00476,0.11158,475,5250
0.7499,422,25,5225,53,0.00476,0.11158,475,5250
0.75,422,25,5225,53,0.00476,0.11158,475,5250
0.7501,422,25,5225,53,0.00476,0.11158,475,5250
0.7502,422,25,5225,53,0.00476,0.11158,475,5250
0.7503,422,25,5225,53,0.00476,0.11158,475,5250
0.7504,422,25,5225,53,0.00476,0.11158,475,5250
0.7505,422,25,5225,53,0.00476,0.11158,475,5250
0.7506,422,25,5225,53,0.00476,0.11158,475,5250
0.7507,422,25,5225,53,0.00476,0.11158,475,5250
0.7508,422,25,5225,53,0.00476,0.11158,475,5250
0.7509,422,25,5225,53,0.00476,0.11158,475,5250
0.751,422,25,5225,53,0.00476,0.11158,475,5250
0.7511,422,25,5225,53,0.00476,0.11158,475,5250
0.7512,422,25,5225,53,0.00476,0.11158,475,5250
0.7513,422,25,5225,53,0.00476,0.11158,475,5250
0.7514,422,25,5225,53,0.00476,0.11158,475,5250
0.7515,422,25,5225,53,0.00476,0.11158,475,5250
0.7516,422,25,5225,53,0.00476,0.11158,475,5250
0.7517,422,25,5225,53,0.00476,0.11158,475,5250
0.7518,422,25,5225,53,0.00476,0.11158,475,5250
0.7519,422,25,5225,53,0.00476,0.11158,475,5250
0.752,422,25,5225,53,0.00476,0.11158,475,5250
0.7521,422,25,5225,53,0.00476,0.11158,475,5250
0.7522,422,25,5225,53,0.00476,0.11158,475,5250
0.7523,422,25,5225,53,0.00476,0.11158,475,5250
0.7524,422,25,5225,53,0.00476,0.11158,475,5250
0.7525,422,25,5225,53,0.00476,0.11158,475,5250
0.7526,422,25,5225,53,0.00476,0.11158,475,5250
0.7527,422,25,5225,53,0.00476,0.11158,475,5250
0.7528,422,25,5225,53,0.00476,0.11158,475,5250
0.7529,422,25,5225,53,0.00476,0.11158,475,5250
0.753,422,25,5225,53,0.00476,0.11158,475,5250
0.7531,422,25,5225,53,0.00476,0.11158,475,5250
0.7532,422,25,5225,53,0.00476,0.11158,475,5250
0.7533,422,25,5225,53,0.00476,0.11158,475,5250
0.7534,422,25,5225,53,0.00476,0.11158,475,5250
0.7535,422,25,5225,53,0.00476,0.11158,475,5250
0.7536,422,25,5225,53,0.00476,0.11158,475,5250
0.7537,422,25,5225,53,0.00476,0.11158,475,5250
0.7538,422,25,5225,53,0.00476,0.11158,475,5250
0.7539,422,25,5225,53,0.00476,0.11158,475,5250
0.754,422,25,5225,53,0.00476,0.11158,475,5250
0.7541,422,25,5225,53,0.00476,0.11158,475,5250
0.7542,422,25,5225,53,0.00476,0.11158,475,5250
0.7543,422,25,5225,53,0.00476,0.11158,475,5250
0.7544,422,25,5225,53,0.00476,0.11158,475,5250
0.7545,422,25,5225,53,0.00476,0.11158,475,5250
0.7546,422,25,5225,53,0.00476,0.11158,475,5250
0.7547,422,25,5225,53,0.00476,0.11158,475,5250
0.7548,422,25,5225,53,0.00476,0.11158,475,5250
0.7549,422,25,5225,53,0.00476,0.11158,475,5250
0.755,422,25,5225,53,0.00476,0.11158,475,5250
0.7551,422,25,5225,53,0.00476,0.11158,475,5250
0.7552,422,25,5225,53,0.00476,0.11158,475,5250
0.7553,422,25,5225,53,0.00476,0.11158,475,5250
0.7554,422,25,5225,53,0.00476,0.11158,475,5250
0.7555,422,25,5225,53,0.00476,0.11158,475,5250
0.7556,422,25,5225,53,0.00476,0.11158,475,5250
0.7557,422,25,5225,53,0.00476,0.11158,475,5250
0.7558,422,25,5225,53,0.00476,0.11158,475,5250
0.7559,422,25,5225,53,0.00476,0.11158,475,5250
0.756,422,25,5225,53,0.00476,0.11158,475,5250
0.7561,422,25,5225,53,0.00476,0.11158,475,5250
0.7562,422,25,5225,53,0.00476,0.11158,475,5250
0.7563,422,25,5225,53,0.00476,0.11158,475,5250
0.7564,422,25,5225,53,0.00476,0.11158,475,5250
0.7565,422,25,5225,53,0.00476,0.11158,475,5250
0.7566,422,25,5225,53,0.00476,0.11158,475,5250
0.7567,422,25,5225,53,0.00476,0.11158,475,5250
0.7568,422,25,5225,53,0.00476,0.11158,475,5250
0.7569,422,25,5225,53,0.00476,0.11158,475,5250
0.757,422,25,5225,53,0.00476,0.11158,475,5250
0.7571,422,25,5225,53,0.00476,0.11158,475,5250
0.7572,422,25,5225,53,0.00476,0.11158,475,5250
0.7573,422,25,5225,53,0.00476,0.11158,475,5250
0.7574,422,25,5225,53,0.00476,0.11158,475,5250
0.7575,422,25,5225,53,0.00476,0.11158,475,5250
0.7576,422,25,5225,53,0.00476,0.11158,475,5250
0.7577,422,25,5225,53,0.00476,0.11158,475,5250
0.7578,422,25,5225,53,0.00476,0.11158,475,5250
0.7579,422,25,5225,53,0.00476,0.11158,475,5250
0.758,422,25,5225,53,0.00476,0.11158,475,5250
0.7581,422,25,5225,53,0.00476,0.11158,475,5250
0.7582,422,25,5225,53,0.00476,0.11158,475,5250
0.7583,422,25,5225,53,0.00476,0.11158,475,5250
0.7584,422,25,5225,53,0.00476,0.11158,475,5250
0.7585,422,25,5225,53,0.00476,0.11158,475,5250
0.7586,422,25,5225,53,0.00476,0.11158,475,5250
0.7587,422,25,5225,53,0.00476,0.11158,475,5250
0.7588,422,25,5225,53,0.00476,0.11158,475,5250
0.7589,422,25,5225,53,0.00476,0.11158,475,5250
0.759,422,25,5225,53,0.00476,0.11158,475,5250
0.7591,422,25,5225,53,0.00476,0.11158,475,5250
0.7592,422,25,5225,53,0.00476,0.11158,475,5250
0.7593,422,25,5225,53,0.00476,0.11158,475,5250
0.7594,422,25,5225,53,0.00476,0.11158,475,5250
0.7595,422,25,5225,53,0.00476,0.11158,475,5250
0.7596,422,25,5225,53,0.00476,0.11158,475,5250
0.7597,422,25,5225,53,0.00476,0.11158,475,5250
0.7598,422,25,5225,53,0.00476,0.11158,475,5250
0.7599,422,25,5225,53,0.00476,0.11158,475,5250
0.76,422,25,5225,53,0.00476,0.11158,475,5250
0.7601,422,25,5225,53,0.00476,0.11158,475,5250
0.7602,422,25,5225,53,0.00476,0.11158,475,5250
0.7603,422,25,5225,53,0.00476,0.11158,475,5250
0.7604,422,25,5225,53,0.00476,0.11158,475,5250
0.7605,422,25,5225,53,0.00476,0.11158,475,5250
0.7606,422,25,5225,53,0.00476,0.11158,475,5250
0.7607,422,25,5225,53,0.00476,0.11158,475,5250
0.7608,422,25,5225,53,0.00476,0.11158,475,5250
0.7609,422,25,5225,53,0.00476,0.11158,475,5250
0.761,422,25,5225,53,0.00476,0.11158,475,5250
0.7611,422,25,5225,53,0.00476,0.11158,475,5250
0.7612,422,25,5225,53,0.00476,0.11158,475,5250
0.7613,422,25,5225,53,0.00476,0.11158,475,5250
0.7614,422,25,5225,53,0.00476,0.11158,475,5250
0.7615,422,25,5225,53,0.00476,0.11158,475,5250
0.7616,422,25,5225,53,0.00476,0.11158,475,5250
0.7617,422,25,5225,53,0.00476,0.11158,475,5250
0.7618,422,25,5225,53,0.00476,0.11158,475,5250
0.7619,422,25,5225,53,0.00476,0.11158,475,5250
0.762,422,25,5225,53,0.00476,0.11158,475,5250
0.7621,422,25,5225,53,0.00476,0.11158,475,5250
0.7622,422,25,5225,53,0.00476,0.11158,475,5250
0.7623,422,25,5225,53,0.00476,0.11158,475,5250
0.7624,422,25,5225,53,0.00476,0.11158,475,5250
0.7625,422,25,5225,53,0.00476,0.11158,475,5250
0.7626,422,25,5225,53,0.00476,0.11158,475,5250
0.7627,422,25,5225,53,0.00476,0.11158,475,5250
0.7628,422,25,5225,53,0.00476,0.11158,475,5250
0.7629,422,25,5225,53,0.00476,0.11158,475,5250
0.763,422,25,5225,53,0.00476,0.11158,475,5250
0.7631,422,25,5225,53,0.00476,0.11158,475,5250
0.7632,422,25,5225,53,0.00476,0.11158,475,5250
0.7633,422,25,5225,53,0.00476,0.11158,475,5250
0.7634,422,25,5225,53,0.00476,0.11158,475,5250
0.7635,422,25,5225,53,0.00476,0.11158,475,5250
0.7636,422,25,5225,53,0.00476,0.11158,475,5250
0.7637,422,25,5225,53,0.00476,0.11158,475,5250
0.7638,422,25,5225,53,0.00476,0.11158,475,5250
0.7639,422,25,5225,53,0.00476,0.11158,475,5250
0.764,422,25,5225,53,0.00476,0.11158,475,5250
0.7641,422,25,5225,53,0.00476,0.11158,475,5250
0.7642,422,25,5225,53,0.00476,0.11158,475,5250
0.7643,422,25,5225,53,0.00476,0.11158,475,5250
0.7644,422,25,5225,53,0.00476,0.11158,475,5250
0.7645,422,25,5225,53,0.00476,0.11158,475,5250
0.7646,422,25,5225,53,0.00476,0.11158,475,5250
0.7647,422,25,5225,53,0.00476,0.11158,475,5250
0.7648,422,25,5225,53,0.00476,0.11158,475,5250
0.7649,422,25,5225,53,0.00476,0.11158,475,5250
0.765,422,25,5225,53,0.00476,0.11158,475,5250
0.7651,422,25,5225,53,0.00476,0.11158,475,5250
0.7652,422,25,5225,53,0.00476,0.11158,475,5250
0.7653,422,25,5225,53,0.00476,0.11158,475,5250
0.7654,422,25,5225,53,0.00476,0.11158,475,5250
0.7655,422,25,5225,53,0.00476,0.11158,475,5250
0.7656,422,25,5225,53,0.00476,0.11158,475,5250
0.7657,422,25,5225,53,0.00476,0.11158,475,5250
0.7658,422,25,5225,53,0.00476,0.11158,475,5250
0.7659,422,25,5225,53,0.00476,0.11158,475,5250
0.766,422,25,5225,53,0.00476,0.11158,475,5250
0.7661,422,25,5225,53,0.00476,0.11158,475,5250
0.7662,422,25,5225,53,0.00476,0.11158,475,5250
0.7663,422,25,5225,53,0.00476,0.11158,475,5250
0.7664,422,25,5225,53,0.00476,0.11158,475,5250
0.7665,422,25,5225,53,0.00476,0.11158,475,5250
0.7666,422,25,5225,53,0.00476,0.11158,475,5250
0.7667,422,25,5225,53,0.00476,0.11158,475,5250
0.7668,422,25,5225,53,0.00476,0.11158,475,5250
0.7669,422,25,5225,53,0.00476,0.11158,475,5250
0.767,422,25,5225,53,0.00476,0.11158,475,5250
0.7671,422,25,5225,53,0.00476,0.11158,475,5250
0.7672,422,25,5225,53,0.00476,0.11158,475,5250
0.7673,422,25,5225,53,0.00476,0.11158,475,5250
0.7674,422,25,5225,53,0.00476,0.11158,475,5250
0.7675,422,25,5225,53,0.00476,0.11158,475,5250
0.7676,422,25,5225,53,0.00476,0.11158,475,5250
0.7677,422,25,5225,53,0.00476,0.11158,475,5250
0.7678,422,25,5225,53,0.00476,0.11158,475,5250
0.7679,422,25,5225,53,0.00476,0.11158,475,5250
0.768,422,25,5225,53,0.00476,0.11158,475,5250
0.7681,422,25,5225,53,0.00476,0.11158,475,5250
0.7682,422,25,5225,53,0.00476,0.11158,475,5250
0.7683,422,25,5225,53,0.00476,0.11158,475,5250
0.7684,422,25,5225,53,0.00476,0.11158,475,5250
0.7685,422,25,5225,53,0.00476,0.11158,475,5250
0.7686,422,25,5225,53,0.00476,0.11158,475,5250
0.7687,422,25,5225,53,0.00476,0.11158,475,5250
0.7688,422,25,5225,53,0.00476,0.11158,475,5250
0.7689,422,25,5225,53,0.00476,0.11158,475,5250
0.769,422,25,5225,53,0.00476,0.11158,475,5250
0.7691,422,25,5225,53,0.00476,0.11158,475,5250
0.7692,422,25,5225,53,0.00476,0.11158,475,5250
0.7693,422,25,5225,53,0.00476,0.11158,475,5250
0.7694,422,25,5225,53,0.00476,0.11158,475,5250
0.7695,422,25,5225,53,0.00476,0.11158,475,5250
0.7696,422,25,5225,53,0.00476,0.11158,475,5250
0.7697,422,25,5225,53,0.00476,0.11158,475,5250
0.7698,422,25,5225,53,0.00476,0.11158,475,5250
0.7699,422,25,5225,53,0.00476,0.11158,475,5250
0.77,422,25,5225,53,0.00476,0.11158,475,5250
0.7701,422,25,5225,53,0.00476,0.11158,475,5250
0.7702,422,25,5225,53,0.00476,0.11158,475,5250
0.7703,422,25,5225,53,0.00476,0.11158,475,5250
0.7704,422,25,5225,53,0.00476,0.11158,475,5250
0.7705,422,25,5225,53,0.00476,0.11158,475,5250
0.7706,422,25,5225,53,0.00476,0.11158,475,5250
0.7707,422,25,5225,53,0.00476,0.11158,475,5250
0.7708,422,25,5225,53,0.00476,0.11158,475,5250
0.7709,422,25,5225,53,0.00476,0.11158,475,5250
0.771,422,25,5225,53,0.00476,0.11158,475,5250
0.7711,422,25,5225,53,0.00476,0.11158,475,5250
0.7712,422,25,5225,53,0.00476,0.11158,475,5250
0.7713,422,25,5225,53,0.00476,0.11158,475,5250
0.7714,422,25,5225,53,0.00476,0.11158,475,5250
0.7715,422,25,5225,53,0.00476,0.11158,475,5250
0.7716,422,25,5225,53,0.00476,0.11158,475,5250
0.7717,422,25,5225,53,0.00476,0.11158,475,5250
0.7718,422,25,5225,53,0.00476,0.11158,475,5250
0.7719,422,25,5225,53,0.00476,0.11158,475,5250
0.772,422,25,5225,53,0.00476,0.11158,475,5250
0.7721,422,25,5225,53,0.00476,0.11158,475,5250
0.7722,422,25,5225,53,0.00476,0.11158,475,5250
0.7723,422,25,5225,53,0.00476,0.11158,475,5250
0.7724,422,25,5225,53,0.00476,0.11158,475,5250
0.7725,422,25,5225,53,0.00476,0.11158,475,5250
0.7726,422,25,5225,53,0.00476,0.11158,475,5250
0.7727,422,25,5225,53,0.00476,0.11158,475,5250
0.7728,422,25,5225,53,0.00476,0.11158,475,5250
0.7729,422,25,5225,53,0.00476,0.11158,475,5250
0.773,422,25,5225,53,0.00476,0.11158,475,5250
0.7731,422,25,5225,53,0.00476,0.11158,475,5250
0.7732,422,25,5225,53,0.00476,0.11158,475,5250
0.7733,422,25,5225,53,0.00476,0.11158,475,5250
0.7734,422,25,5225,53,0.00476,0.11158,475,5250
0.7735,422,25,5225,53,0.00476,0.11158,475,5250
0.7736,422,25,5225,53,0.00476,0.11158,475,5250
0.7737,422,25,5225,53,0.00476,0.11158,475,5250
0.7738,422,25,5225,53,0.00476,0.11158,475,5250
0.7739,422,25,5225,53,0.00476,0.11158,475,5250
0.774,422,25,5225,53,0.00476,0.11158,475,5250
0.7741,422,25,5225,53,0.00476,0.11158,475,5250
0.7742,422,25,5225,53,0.00476,0.11158,475,5250
0.7743,422,25,5225,53,0.00476,0.11158,475,5250
0.7744,422,25,5225,53,0.00476,0.11158,475,5250
0.7745,422,25,5225,53,0.00476,0.11158,475,5250
0.7746,422,25,5225,53,0.00476,0.11158,475,5250
0.7747,422,25,5225,53,0.00476,0.11158,475,5250
0.7748,422,25,5225,53,0.00476,0.11158,475,5250
0.7749,422,25,5225,53,0.00476,0.11158,475,5250
0.775,422,25,5225,53,0.00476,0.11158,475,5250
0.7751,422,25,5225,53,0.00476,0.11158,475,5250
0.7752,422,25,5225,53,0.00476,0.11158,475,5250
0.7753,422,25,5225,53,0.00476,0.11158,475,5250
0.7754,422,25,5225,53,0.00476,0.11158,475,5250
0.7755,422,25,5225,53,0.00476,0.11158,475,5250
0.7756,422,25,5225,53,0.00476,0.11158,475,5250
0.7757,422,25,5225,53,0.00476,0.11158,475,5250
0.7758,422,25,5225,53,0.00476,0.11158,475,5250
0.7759,422,25,5225,53,0.00476,0.11158,475,5250
0.776,422,25,5225,53,0.00476,0.11158,475,5250
0.7761,422,25,5225,53,0.00476,0.11158,475,5250
0.7762,422,25,5225,53,0.00476,0.11158,475,5250
0.7763,422,25,5225,53,0.00476,0.11158,475,5250
0.7764,422,25,5225,53,0.00476,0.11158,475,5250
0.7765,422,25,5225,53,0.00476,0.11158,475,5250
0.7766,422,25,5225,53,0.00476,0.11158,475,5250
0.7767,422,25,5225,53,0.00476,0.11158,475,5250
0.7768,422,25,5225,53,0.00476,0.11158,475,5250
0.7769,422,25,5225,53,0.00476,0.11158,475,5250
0.777,422,25,5225,53,0.00476,0.11158,475,5250
0.7771,422,25,5225,53,0.00476,0.11158,475,5250
0.7772,422,25,5225,53,0.00476,0.11158,475,5250
0.7773,422,25,5225,53,0.00476,0.11158,475,5250
0.7774,422,25,5225,53,0.00476,0.11158,475,5250
0.7775,422,25,5225,53,0.00476,0.11158,475,5250
0.7776,422,25,5225,53,0.00476,0.11158,475,5250
0.7777,422,25,5225,53,0.00476,0.11158,475,5250
0.7778,422,25,5225,53,0.00476,0.11158,475,5250
0.7779,422,25,5225,53,0.00476,0.11158,475,5250
0.778,422,25,5225,53,0.00476,0.11158,475,5250
0.7781,422,25,5225,53,0.00476,0.11158,475,5250
0.7782,422,25,5225,53,0.00476,0.11158,475,5250
0.7783,422,25,5225,53,0.00476,0.11158,475,5250
0.7784,422,25,5225,53,0.00476,0.11158,475,5250
0.7785,422,25,5225,53,0.00476,0.11158,475,5250
0.7786,422,25,5225,53,0.00476,0.11158,475,5250
0.7787,422,25,5225,53,0.00476,0.11158,475,5250
0.7788,422,25,5225,53,0.00476,0.11158,475,5250
0.7789,422,25,5225,53,0.00476,0.11158,475,5250
0.779,422,25,5225,53,0.00476,0.11158,475,5250
0.7791,422,25,5225,53,0.00476,0.11158,475,5250
0.7792,422,25,5225,53,0.00476,0.11158,475,5250
0.7793,422,25,5225,53,0.00476,0.11158,475,5250
0.7794,422,25,5225,53,0.00476,0.11158,475,5250
0.7795,422,25,5225,53,0.00476,0.11158,475,5250
0.7796,422,25,5225,53,0.00476,0.11158,475,5250
0.7797,422,25,5225,53,0.00476,0.11158,475,5250
0.7798,422,25,5225,53,0.00476,0.11158,475,5250
0.7799,422,25,5225,53,0.00476,0.11158,475,5250
0.78,422,25,5225,53,0.00476,0.11158,475,5250
0.7801,422,25,5225,53,0.00476,0.11158,475,5250
0.7802,422,25,5225,53,0.00476,0.11158,475,5250
0.7803,422,25,5225,53,0.00476,0.11158,475,5250
0.7804,422,25,5225,53,0.00476,0.11158,475,5250
0.7805,422,25,5225,53,0.00476,0.11158,475,5250
0.7806,422,25,5225,53,0.00476,0.11158,475,5250
0.7807,422,25,5225,53,0.00476,0.11158,475,5250
0.7808,422,25,5225,53,0.00476,0.11158,475,5250
0.7809,422,25,5225,53,0.00476,0.11158,475,5250
0.781,422,25,5225,53,0.00476,0.11158,475,5250
0.7811,422,25,5225,53,0.00476,0.11158,475,5250
0.7812,422,25,5225,53,0.00476,0.11158,475,5250
0.7813,422,25,5225,53,0.00476,0.11158,475,5250
0.7814,422,25,5225,53,0.00476,0.11158,475,5250
0.7815,422,25,5225,53,0.00476,0.11158,475,5250
0.7816,422,25,5225,53,0.00476,0.11158,475,5250
0.7817,422,25,5225,53,0.00476,0.11158,475,5250
0.7818,422,25,5225,53,0.00476,0.11158,475,5250
