index,PACKAGE_NAME,logit_score,prob_malicious,label
1198,comunica__actor-init-sparql-rdfjs-3.1.0,-1.6658,0.01352,0
1199,comunica__query-sparql-rdfjs-4.5.0,-1.97611,0.002,0
1200,comunica__query-sparql-rdfjs-lite-4.5.0,-1.82047,0.00563,0
1201,concat-with-sourcemap-1.0.3,3.4056,1.0,0
1202,connect-api-mocker-1.11.0,-1.37925,0.04871,0
1203,connect-cloudant-store-1.0.0,-5.65535,0.0,0
1204,connect-datadog-0.0.9,-1.38233,0.04815,0
1205,consistent-hash-1.2.2,-1.45434,0.03621,0
1206,console__assessment-js-2.0.3,-1.37925,0.04871,0
1207,contentful-graph-1.6.2,-1.37925,0.04871,0
1208,contentful-sdk-core-9.2.1,-2.35613,7e-05,0
1209,conterra__ct-apprt-js-typings-5.0.0-next.20220712031344,-1.67308,0.01302,0
1210,convert-extension-0.3.0,-1.37925,0.04871,0
1211,convex-test-0.0.40,-1.42642,0.04055,0
1212,convivainc__conviva-js-coresdk-4.8.0,-1.58136,0.0206,0
1213,convivainc__conviva-js-videojs-4.3.4,-1.6658,0.01352,0
1214,convoy.js-1.1.0,-1.70601,0.01091,0
1215,cookies.js-2.1.15,-1.37925,0.04871,0
1216,coon-js__delorean-0.3.4,0.64386,0.71173,0
1217,coon-js__extjs-package-loader-0.1.10,-1.70659,0.01088,0
1218,copart__ops-tool-kit-1.12.5-alpha.3,-1.37925,0.04871,0
1219,copicake__copicake-js-0.0.8,-1.02356,0.14392,0
1220,copy-html-to-clipboard-4.0.1,-1.26435,0.07305,0
1221,copy-to-clipboard-3.3.3,-1.98111,0.00193,0
1222,cordova-plugin-apprate-1.8.0,-1.66908,0.01329,0
1223,core-js-3.47.0,-3.70576,0.0,0
1224,core-js-builder-3.47.0,-2.22188,0.00027,0
1225,core-js-compat-3.47.0,-1.6658,0.01352,0
1226,core-js-pure-3.47.0,-3.66052,0.0,0
1227,core-js-url-browser-3.6.4,-2.12035,0.00065,0
1228,core.import.react-16.3.0,-1.37925,0.04871,0
1229,core.operators-1.0.0,-1.01104,0.14824,0
1230,corejs-upgrade-webpack-plugin-4.0.1,-1.37925,0.04871,0
1231,coreum-js-2.18.11,-1.91493,0.00306,0
1232,cornerstonejs__codec-libjpeg-turbo-8bit-1.2.2,-1.21657,0.08505,0
1233,cornerstonejs__codec-openjpeg-1.3.0,-1.2416,0.07863,0
1234,cornerstonejs__codec-openjph-2.4.7,-1.36261,0.05184,0
1235,cosmjs-types-0.10.1,-1.62877,0.01634,0
1236,cosmos-js-telescope-0.0.38,-3.33471,0.0,0
1237,coulis-0.19.0,-2.16774,0.00044,0
1238,country-flags-svg-v2-1.0.7,-3.47693,0.0,0
1239,country-state-city-js-2.5.0,-1.37925,0.04871,0
1240,coveo__bueno-1.1.5,-1.38397,0.04785,0
1241,coveo__headless-3.35.1,-1.61054,0.01789,0
1242,cpmech__basic-4.35.1,-1.37925,0.04871,0
1243,cpmech__basic-sys-2.32.1,-1.37925,0.04871,0
1244,crass-0.12.3,-1.03,0.14172,0
1245,crazycake-js-2.5.0,-1.68725,0.01207,0
1246,crc-32-1.2.2,-1.40615,0.04393,0
1247,crc-full-1.1.0,-1.37925,0.04871,0
1248,create-codex-app-1.0.7,-1.41903,0.04176,0
1249,create-el-0.2.7,-1.37925,0.04871,0
1250,create-emotion-11.0.0,-1.37925,0.04871,0
1251,create-emotion-server-11.0.0,-1.37925,0.04871,0
1252,create-js-app-scripts-0.15.0,-2.01449,0.00151,0
1253,create-js-minimal-0.0.23,-1.6658,0.01352,0
1254,create-jwn-js-1.2.2,-1.19704,0.09027,0
1255,create-lampjs-app-2.3.4,-1.6658,0.01352,0
1256,create-nx-maven-workspace-2.1.0,-1.6658,0.01352,0
1257,credify__credify-js-1.16.7,-1.37543,0.04942,0
1258,creuna__utils-1.2.0,-1.37912,0.04874,0
1259,criipto__auth-js-3.8.0,-1.29522,0.06588,0
1260,criptext-js-tools-0.7.2,-1.37925,0.04871,0
1261,cron-to-text-0.0.1,-1.37925,0.04871,0
1262,cronapp__cronapp-mobile-mvc-4.2.8,-2.05137,0.00114,0
1263,cronapp__cronapp-mvc-4.2.8,-2.16107,0.00046,0
1264,cropio-js__mapbox-gl-draw-1.4.5,-1.02615,0.14303,0
1265,crypto-js-4.2.0,-1.6658,0.01352,0
1266,cspell-util-bundle-5.1.3,-1.46771,0.03425,0
1267,css-in-js-loader-0.1.2,-1.37925,0.04871,0
1268,css-in-js-media-2.0.1,-1.37648,0.04922,0
1269,css-in-js-utils-3.1.0,-1.37925,0.04871,0
1270,css-render-0.15.14,-1.37925,0.04871,0
1271,css-variable-8.0.0,-1.37607,0.0493,0
1272,csscolorparser-1.0.3,-1.8296,0.00532,0
1273,cssmin-0.4.3,-1.93895,0.0026,0
1274,cssp-1.0.6,-1.6658,0.01352,0
1275,cssxjs-0.2.17,-1.37925,0.04871,0
1276,csvbox__csvboxjs-1.0.14,-2.60598,0.0,0
1277,ctools-2019.5.19-1,-3.27785,0.0,0
1278,ctrl__golang-template-1.5.0,-1.70659,0.01088,0
1279,ctx-core__core-js-11.2.263,-1.6987,0.01135,0
1280,ctx-core__solid-js-1.5.217,-1.37925,0.04871,0
1281,cucumber-junit-reporter-0.0.1,-1.37925,0.04871,0
1282,cucumber-parallel-2.0.3,-1.38905,0.04693,0
1283,cucumber-to-junit-0.1.3,-1.37925,0.04871,0
1284,cucumberjs-allure-reporter-1.0.3,-1.66846,0.01333,0
1285,cucumberjs-junitxml-1.0.0,-1.37925,0.04871,0
1286,cue-parser-0.3.0,-1.37925,0.04871,0
1287,cuenca-mx__cuenca-js-1.0.4,-1.68672,0.01211,0
1288,curity__oauth-assistant-1.8.1,-1.94476,0.00249,0
1289,curve-matcher-1.1.1,-1.45165,0.03661,0
1290,curve25519-js-0.0.4,-1.37925,0.04871,0
1291,custom-cursor.js-1.3.9,-1.37925,0.04871,0
1292,customer-js-sdk-1.73.2,-1.37939,0.04868,0
1293,cute-clever-carousel-0.0.14,-1.37925,0.04871,0
1294,cxpjs-0.0.66,-1.65001,0.01467,0
1295,cxs-6.2.0,-1.37925,0.04871,0
1296,cycle-import-check-1.4.0,-2.01449,0.00151,0
1297,cycletls-2.0.5,-1.59948,0.01888,0
1298,cypherlab__js-utils-0.1.0,-1.37925,0.04871,0
1299,cypress-serenity-reporter-1.0.1,-1.37925,0.04871,0
1300,d3-3d-1.0.0,-1.37864,0.04882,0
1301,d3-celestial-0.7.35,-1.00931,0.14884,0
1302,d3-flame-graph-4.1.3,-1.4711,0.03376,0
1303,d3-funnel-2.1.3,-1.02734,0.14263,0
1304,d3-gantt-chart-0.2.8,-1.73244,0.00943,0
1305,d3-geoplan-1.8.0,-1.03259,0.14084,0
1306,d3-transform-1.0.5,-1.37925,0.04871,0
1307,d3.chart-0.3.0,-1.30493,0.06372,0
1308,d365types-clone-5.0.7,-3.58251,0.0,0
1309,dacc-js-0.0.4,-1.22691,0.08236,0
1310,daily-co__config-plugin-rn-daily-js-0.0.11,-1.71068,0.01064,0
1311,daily-co__daily-js-0.85.0,-1.24552,0.07765,0
1312,daily-co__daily-react-0.24.0,-1.50096,0.02971,0
1313,dailyshot__styles-0.1.74,-1.6658,0.01352,0
1314,dalitek__utils-0.1.25,-1.39859,0.04524,0
1315,danger-plugin-todos-1.3.1,-1.70659,0.01088,0
1316,danger-plugin-toolbox-3.1.2,-1.46623,0.03446,0
1317,dapi-co__dapi-connect-js-sdk-1.1.0,-1.22413,0.08308,0
1318,dashersw__axon-2.0.5,-1.9629,0.00219,0
1319,data-bind-mapper-1.0.3,-1.73857,0.00911,0
1320,data-joint-1.3.3,-1.71111,0.01061,0
1321,data-loom__functions-js-0.4.1,-1.97587,0.002,0
1322,data-loom__storage-js-0.4.1,-1.49958,0.02989,0
1323,database-js-adodb-1.1.3,-1.37925,0.04871,0
1324,database-js-common-1.0.1,-1.50531,0.02915,0
1325,database-js-csv-1.0.0,-1.37925,0.04871,0
1326,database-js-firebase-1.2.2,-1.37925,0.04871,0
1327,database-js-ini-1.0.1,-1.37925,0.04871,0
1328,database-js-json-1.2.1,-1.8259,0.00544,0
1329,database-js-mssql-0.3.0,-2.96723,0.0,0
1330,database-js-mysql-1.1.3,-1.37925,0.04871,0
1331,database-js-mysql2-1.0.0,-1.37925,0.04871,0
1332,database-js-postgres-1.1.3,-1.37925,0.04871,0
1333,database-js-sqlite-1.3.0,-1.37925,0.04871,0
1334,database-js-sqlparser-1.0.0,-1.37925,0.04871,0
1335,database-js-xlsx-1.0.6,-1.37925,0.04871,0
1336,datadog-lambda-js-12.130.0,-1.9521,0.00237,0
1337,datadog__sketches-js-2.1.1,-1.46672,0.03439,0
1338,datadog__wasm-js-rewriter-5.0.1,-1.39513,0.04585,0
1339,dataform__sql-0.4.0,-1.6658,0.01352,0
1340,datagrok-libraries__chem-meta-1.2.9,-1.03,0.14172,0
1341,datagrok__api-tests-1.10.1,-1.38873,0.04699,0
1342,dataloop-ai__jssdk-0.0.111,-1.35987,0.05237,0
1343,datamaps-0.5.9,-1.26641,0.07256,0
1344,datastructures-js__heap-4.3.7,-1.37925,0.04871,0
1345,datastructures-js__priority-queue-6.3.5,-1.37925,0.04871,0
1346,datepicker.js-0.0.1-beta1,-1.63755,0.01563,0
1347,datepickk-1.4.1,-1.46496,0.03464,0
1348,datocms__cda-client-0.2.7,-1.89113,0.00359,0
1349,datocms__cma-client-5.1.29,-2.50359,1e-05,0
1350,datocms__dashboard-client-5.1.26,-1.46628,0.03445,0
1351,datorama__akita-8.0.1,-1.6658,0.01352,0
1352,datum-diff-1.0.3,-1.37925,0.04871,0
1353,dayspan-1.1.0,-1.26456,0.073,0
1354,dazl__mostly-equal-18.6.0,-1.37925,0.04871,0
1355,dazzleduck-arrow-ui-1.0.7,-1.31257,0.06205,0
1356,dc-4.2.7,-1.47673,0.03297,0
1357,dc-extensions-sdk-2.5.0,-1.67488,0.01289,0
1358,dcefram__xjs-0.2.4,-1.60715,0.01819,0
1359,dcl__posix-1.0.4,-1.6658,0.01352,0
1360,ddn__js-sdk-2.6.2,-1.42277,0.04115,0
1361,deboxsoft__plop-generator-1.0.43,-0.8762,0.19754,0
1362,decentr-js-5.3.7,-2.10564,0.00074,0
1363,deck.gl__mapbox-9.2.2,-1.09092,0.12164,0
1364,decorators-0.0.1,-1.6658,0.01352,0
1365,dedent-js-1.0.1,-1.37925,0.04871,0
1366,deegital__trustup-spa-js-assets-11.1.0,-0.77909,0.23515,0
1367,deep-scope-analyser-1.7.0,-1.03,0.14172,0
1368,deepai-1.0.23,-0.71226,0.26142,0
1369,deepflow-sdk-js-0.0.13,-1.39776,0.04539,0
1370,deephaven__plugin-1.10.0,-1.37925,0.04871,0
1371,deepvision__backoffice.js-1.8.27,-1.37925,0.04871,0
1372,deepvision__bible.js-0.2.3,-1.37925,0.04871,0
1373,deepvision__creator.js-1.16.4,-1.37925,0.04871,0
1374,deepvision__dvm.js-1.2.5,-1.37925,0.04871,0
1375,deepvision__translatio.js-0.3.10,-1.37925,0.04871,0
1376,defi-sdk-0.2.0,-1.46579,0.03452,0
1377,deflex__deflex-sdk-js-2.0.5,-2.38446,5e-05,0
1378,defy__helper-js-0.0.7,-2.22327,0.00026,0
1379,demacia__cmjs-lib-0.0.13,-1.54379,0.02455,0
1380,depay__solana-web3.js-1.98.3,-0.63676,0.29104,0
1381,depseek-0.4.3,-1.37925,0.04871,0
1382,deriv__js-interpreter-3.0.0,-1.04196,0.13767,0
1383,descarteslabs-js-0.6.0,-1.54658,0.02424,0
1384,descript__web-audio-js-0.15.3-patched.6,-1.37728,0.04907,0
1385,design-system-utils-1.5.0,-1.37925,0.04871,0
1386,deskpro__js-utils-1.0.13,-1.50066,0.02975,0
1387,detect-europe-js-0.1.2,-2.11729,0.00067,0
1388,detect.js-2.2.3,-1.05899,0.13199,0
1389,detritus-rest-0.8.0,-2.57354,1e-05,0
1390,dev-crew-berlin__enter-js-api-client-2.4.4,-1.72958,0.00958,0
1391,devcycle__js-cloud-server-sdk-1.33.3,-1.67297,0.01302,0
1392,devcycle__openfeature-web-provider-1.12.6,-1.6658,0.01352,0
1393,devexpress__error-stack-parser-2.0.6,-1.74578,0.00875,0
1394,devopness__sdk-js-3.1.4,-4.30969,0.0,0
1395,devs-studio__kmp-js-1.0.12,-1.57283,0.02145,0
1396,devserver__transform-js-0.15.8,-1.62686,0.0165,0
1397,devtools-sprintf-js-1.0.3,-1.37925,0.04871,0
1398,devunus__js-client-sdk-0.0.122,-1.46858,0.03412,0
1399,devup-ui__components-0.1.36,-1.41644,0.04219,0
1400,devup-ui__next-plugin-1.0.57,-2.84876,0.0,0
1401,devup-ui__react-1.0.28,-1.37925,0.04871,0
1402,devup-ui__reset-css-1.0.18,-1.37925,0.04871,0
1403,devup-ui__vite-plugin-1.0.49,-1.37925,0.04871,0
1404,devup-ui__wasm-1.0.48,-1.37925,0.04871,0
1405,devup-ui__webpack-plugin-1.0.49,-1.37925,0.04871,0
1406,dfinity__nns-proto-2.0.4,-2.20964,0.0003,0
1407,dhau__lang-extras-0.0.9,-1.70659,0.01088,0
1408,diagram-js-15.4.0,-1.37493,0.04951,0
1409,diagram-js-context-pad-1.1.0,-1.37925,0.04871,0
1410,diagram-js-direct-editing-3.2.0,-1.37925,0.04871,0
1411,diagram-js-grid-1.1.0,-1.39208,0.04639,0
1412,diagram-js-grid-bg-1.1.0,-1.37925,0.04871,0
1413,diagram-js-minimap-5.2.0,-1.03067,0.14149,0
1414,diagram-js-origin-1.4.0,-1.37925,0.04871,0
1415,did-btcr2-js-2.1.5,-2.2041,0.00032,0
1416,diffie-hellman-5.0.3,-1.37925,0.04871,0
1417,digicatapult__dtdl-parser-1.1.7,-1.14493,0.10506,0
1418,digifi-node-js-3.1.9,-1.70659,0.01088,0
1419,digifi__digifi-node-js-6.11.1,-1.70659,0.01088,0
1420,digitak__tsc-esm-3.1.4,-1.37925,0.04871,0
1421,digitalsamba__embedded-sdk-0.0.52,-1.57836,0.0209,0
1422,dimforge__rapier2d-0.19.3,-1.66235,0.01377,0
1423,dimforge__rapier2d-simd-compat-0.19.3,-1.76306,0.00792,0
1424,dimforge__rapier3d-0.19.3,-1.66227,0.01377,0
1425,dimforge__rapier3d-compat-0.19.3,-1.76289,0.00793,0
1426,dimple-js-2.1.4,-4.6397,0.0,0
1427,dipscope__type-manager-8.2.1,-1.26201,0.07361,0
1428,dir-compare-5.0.0,-1.44076,0.03828,0
1429,dir-compare-cli-1.0.1,-1.41599,0.04227,0
1430,directory-tree-3.5.2,-1.37925,0.04871,0
1431,dis-authorisation-client-js-1.0.1,-2.95173,0.0,0
1432,discoursegroup__relayrabbit-addons-js-0.0.384,-1.43606,0.03901,0
1433,disposable-email-domains-js-1.19.1,-1.70659,0.01088,0
1434,django-reverse-1.2.0,-1.6658,0.01352,0
1435,dlsjs-0.0.122,-1.37665,0.04919,0
1436,dmamills__stylish-2.0.1,-1.37925,0.04871,0
1437,dmn-js-17.4.0,-1.29781,0.0653,0
1438,dmn-js-boxed-expression-17.4.0,-1.37925,0.04871,0
1439,dmn-js-decision-table-17.4.0,-1.37767,0.049,0
1440,dmn-js-decision-table-custom-11.0.3,-1.37827,0.04889,0
1441,dmn-js-dmnlint-0.1.1,-1.41015,0.04325,0
1442,dmn-js-drd-17.4.0,-1.37745,0.04904,0
1443,dmn-js-literal-expression-17.4.0,-1.37681,0.04916,0
1444,dmn-js-properties-panel-3.8.2,-1.71665,0.01029,0
1445,dmn-js-shared-17.4.0,-1.38209,0.04819,0
1446,dna-js__dna-form-1.0.3,-1.11087,0.11537,0
1447,docomodigital__js-platform-3.0.2,-1.58005,0.02073,0
1448,docsearch__js-4.3.2,-1.42075,0.04148,0
1449,docuseal__signature-maker-js-1.0.1,-1.23948,0.07916,0
1450,docx-9.5.1,-1.63042,0.01621,0
1451,docx-preview-0.3.7,-1.02932,0.14195,0
1452,dodopayments__convex-0.2.6,-1.42396,0.04095,0
1453,dollarshaveclub__js-utils-73.13.2,-1.11398,0.11441,0
1454,doodad-js__mime-4.1.0-beta.1,-1.02699,0.14275,0
1455,doodad-js__minifiers-4.1.0-alpha.3,-2.72853,0.0,0
1456,doodad-js__safeeval-4.1.0-beta.9,-1.21925,0.08435,0
1457,doric-0.10.81,-3.30565,0.0,0
1458,dotize-0.6.0,-1.37925,0.04871,0
1459,dotjs-0.2.0,-0.82554,0.21702,0
1460,doubco__world-1.3.2,-1.82629,0.00543,0
1461,doubco__wtf-1.0.1,-1.70659,0.01088,0
1462,dpsys__js-utils-2.1.1,-2.07066,0.00098,0
1463,dqbd__tiktoken-1.0.22,-1.77053,0.00759,0
1464,draft-js-0.11.7,-1.00028,0.15199,0
1465,draft-js-ast-exporter-2.0.2,-1.62787,0.01641,0
1466,draft-js-ast-importer-2.0.3,-1.48885,0.03131,0
1467,draft-js-autolist-plugin-3.0.0,-1.37925,0.04871,0
1468,draft-js-editor-1.12.4,-1.49545,0.03043,0
1469,draft-js-export-html-1.4.1,-1.49644,0.0303,0
1470,draft-js-import-element-1.4.0,-1.37925,0.04871,0
1471,draft-js-link-detection-plugin-0.0.4,-1.68264,0.01237,0
1472,draft-js-markdown-plugin-3.0.5,-1.37925,0.04871,0
1473,draft-js-plugin-editor-toolbar-picker-0.1.7,-1.40224,0.0446,0
1474,draft-js-plugins-additional-1.0.9,-1.39168,0.04646,0
1475,draft-js-plugins-utils-2.0.3,-1.37925,0.04871,0
1476,draft-js-plugins__utils-4.2.1,-1.37925,0.04871,0
1477,draft-js-single-line-plugin-2.0.5,-1.48007,0.03251,0
1478,draft-js-toolbar-link-plugin-1.0.1,-1.38939,0.04687,0
1479,draft-js-toolbars-0.0.1,-1.38945,0.04686,0
1480,draft-js-utils-1.4.1,-1.37925,0.04871,0
1481,draft-to-html-0.0.1,-1.70659,0.01088,0
1482,drafter.js-3.2.0,-1.28552,0.06808,0
1483,draw2d-1.0.38,-1.17146,0.09738,0
1484,drawbotics__vanilla-drylus-6.2.0,-1.03,0.14172,0
1485,dreaken__msal-browser-fixed-beta-2.0.0-beta.13,-1.25783,0.07462,0
1486,dronico__droni-kit-1.13.0,-1.03,0.14172,0
1487,druid-toolkit__visuals-core-0.6.1,-1.40826,0.04357,0
1488,druid-toolkit__visuals-react-0.7.2,-1.39605,0.04569,0
1489,dsa.js-2.7.6,-1.37842,0.04886,0
1490,dsh-prose__event-1.0.3,-1.41562,0.04233,0
1491,dsibilly__mersenne-twister-2.0.0,-1.37925,0.04871,0
1492,dsov-utils-0.0.7-rc43,-1.65196,0.01453,0
1493,dual-listbox-vue-1.0.2,-1.37925,0.04871,0
1494,dub__embed-core-0.0.16,-3.88556,0.0,0
1495,dummyjs-1.1.7,-1.44397,0.03778,0
1496,dumpjs-0.2.1,-1.03,0.14172,0
1497,dumpster-0.1.1,-1.37925,0.04871,0
1498,duo-string-to-js-0.1.2,-1.6658,0.01352,0
1499,dushixiang__guacamole-common-js-1.6.0-fix,-1.16602,0.09893,0
1500,dusk-network__dusk-wallet-js-0.5.3,-1.75683,0.00821,0
1501,duskmoon__vue3-typed-js-0.0.4,-1.71785,0.01023,0
1502,dwidge__trace-js-0.0.14,-1.37925,0.04871,0
1503,dxf-parser-1.1.2,-0.9396,0.1738,0
1504,dynamic-class-list-2.0.2,-1.37925,0.04871,0
1505,dynamic-html-helpers-1.3.0,-1.03,0.14172,0
1506,dynatrace__js-runtime-darwin-arm64-1.101.0,-1.6658,0.01352,0
1507,dynatrace__js-runtime-linux-x64-gnu-1.101.0,-1.6658,0.01352,0
1508,dynatrace__js-runtime-win32-x64-msvc-1.101.0,-1.6658,0.01352,0
1509,e22m4u__js-repository-mongodb-adapter-0.7.2,-1.70637,0.01089,0
1510,e280__science-0.1.4,-1.37925,0.04871,0
1511,easily-js-1.0.10,-1.37925,0.04871,0
1512,easing-lib-0.2.0,-1.37925,0.04871,0
1513,easy-stack-1.0.1,-1.37925,0.04871,0
1514,easy-typer-js-2.1.0,-1.37925,0.04871,0
1515,easyedu__js-lsm-api-1.26.0,-2.53714,1e-05,0
1516,easylogic__anipa-0.0.11,-1.29772,0.06532,0
1517,easylogic__sapa-0.5.3,-1.02914,0.14201,0
1518,easymoney__currencies-1.0.2,-1.03,0.14172,0
1519,easymoney__money-1.0.2,-1.37925,0.04871,0
1520,ecc-jsbn-0.2.0,-1.39433,0.04599,0
1521,eccrypto-js-5.4.0,-1.61176,0.01778,0
1522,echaloasuerte-js-sdk-0.5.7,-3.46317,0.0,0
1523,echarts-china-cities-js-0.1.1,-1.2603,0.07402,0
1524,echarts-wordcloud-2.1.0,-1.05016,0.13492,0
1525,echat-js-sdk-2.1.38,-2.61851,0.0,0
1526,eclipse-glsp__server-2.5.0,-1.85247,0.00461,0
1527,ecomplus__client-2.4.0,-2.10241,0.00076,0
1528,ecomplus__i18n-1.32.2,-1.26201,0.07361,0
1529,ecomplus__storefront-router-2.2.1,-2.11143,0.0007,0
1530,ecsy-0.4.3,-1.07033,0.12827,0
1531,edde-js__edde-js-5.0.278,-1.35685,0.05295,0
1532,edenjs__admin-2.0.0,-1.37925,0.04871,0
1533,edenjs__cms-2.0.0,-1.37925,0.04871,0
1534,edenjs__form-2.0.0,-1.37925,0.04871,0
1535,edenjs__grid-2.0.0,-1.41866,0.04182,0
1536,edenjs__shop-1.3.24,-1.38357,0.04792,0
1537,edgeql-js-1.0.0,-1.37925,0.04871,0
1538,editorjs-chart-1.0.3,-1.26093,0.07387,0
1539,edn-data-1.1.2,-1.37925,0.04871,0
1540,edn-to-js-0.1.2,-1.70659,0.01088,0
1541,ee-types-4.0.4,-1.37925,0.04871,0
1542,ef-keycloak-connect-1.8.4-patch-6.0,-1.40417,0.04427,0
1543,effcss-4.1.0,-1.02881,0.14213,0
1544,effect-ts__otel-exporter-trace-otlp-grpc-0.15.1,-2.11468,0.00068,0
1545,effectful__transducers-2.0.6,-1.70659,0.01088,0
1546,efx-forms-2.0.28,-1.6658,0.01352,0
1547,eh-rwr-0.9.4-rc.2,-1.37925,0.04871,0
1548,eigen-0.2.2,-1.57003,0.02174,0
1549,einarlyn__bpmn-form-extended-1.2.38,-1.52551,0.02666,0
1550,elao-form.js-0.1.9,-1.42955,0.04005,0
1551,elastosfoundation__hive-js-sdk-2.9.14,-1.71777,0.01023,0
1552,electron-compile-6.4.4,-2.57147,1e-05,0
1553,electron__packager-19.0.1,-1.86104,0.00436,0
1554,elegantthemes__eslint-config-base-1.0.4,-4.68479,0.0,0
1555,elevate_security__customer-data-validators-1.4.6,-1.58201,0.02054,0
1556,elf-framework__sapa-0.0.263,-1.37847,0.04885,0
1557,elliemae__ds-legacy-popperjs-1.0.16,-1.37932,0.0487,0
1558,elliemae__ds-popperjs-3.54.6,-1.37935,0.04869,0
1559,ellipsis-js-util-1.3.23,-1.25372,0.07562,0
1560,emanon___vue-phone-number-input-0.2.28,-1.21979,0.08421,0
1561,embed-plugin-facebook-5.0.4,-1.67607,0.01281,0
1562,embed-plugin-instagram-5.0.4,-1.6658,0.01352,0
1563,embed-plugin-utilities-5.0.4,-1.68077,0.0125,0
1564,ember-cli-facebook-js-sdk-2.1.0,-1.37877,0.0488,0
1565,ember-cli-html-minifier-1.1.0,-1.6658,0.01352,0
1566,ember-curry-component-0.3.1,-1.37925,0.04871,0
1567,ember-d3-0.5.1,-1.54176,0.02478,0
1568,ember-keycloak-auth-0.3.0,-1.38258,0.0481,0
1569,ember-mapbox-gl-2.0.0,-1.57253,0.02148,0
1570,ember-modules-codemod-0.3.1,-1.37868,0.04881,0
1571,ember-template-lint__todo-utils-11.0.0,-2.07917,0.00091,0
1572,emoji-js-3.9.0,-1.25986,0.07413,0
1573,emoji-js-clean-4.0.0,-1.41348,0.04269,0
1574,emotion-11.0.0,-1.37925,0.04871,0
1575,emotion-tailwind-preflight-2.0.1,-1.37925,0.04871,0
1576,emotion-theming-11.0.0,-1.37925,0.04871,0
1577,emotion-utils-9.1.0,-1.0257,0.14319,0
1578,emotion__babel-plugin-11.13.5,-1.70394,0.01104,0
1579,emotion__css-11.13.5,-1.0276,0.14254,0
1580,empty-value-1.0.1,-1.37925,0.04871,0
1581,enb-js-1.1.1,-1.38114,0.04836,0
1582,encointer__util-0.20.1,-1.6658,0.01352,0
1583,encryptify__js-0.1.1,-1.37925,0.04871,0
1584,enkore__target-js-factory-0.0.52,-2.99205,0.0,0
1585,enocean-js__crc8-0.1.0,-1.97515,0.00201,0
1586,enocean-js__serialport-parser-0.1.0,-1.6658,0.01352,0
1587,enocean-js__websocket-gateway-0.1.0,-5.87309,0.0,0
1588,ensofinance__weiroll.js-0.4.1,-1.46771,0.03425,0
1589,entifix-js-1.1.7,-1.24844,0.07692,0
1590,entropy-script-3.0.8,-1.13124,0.10915,0
1591,entryscape__entrystore-js-4.16.1,-0.7767,0.23608,0
1592,env-bool-2.0.1,-1.70659,0.01088,0
1593,env-helpers-1.2.0,-1.37925,0.04871,0
1594,enzoferey__ethers-error-parser-0.2.3,-1.37925,0.04871,0
1595,eosdt__eosdt-js-1.3.6,-1.39524,0.04583,0
1596,eox__eslint-config-2.0.0,-1.6658,0.01352,0
1597,epegzz__sass-vars-loader-6.1.0,-1.37925,0.04871,0
1598,epic__hyperspace-js-1.0.6,-1.03,0.14172,0
1599,episource__commitlint-config-5.0.3,-1.6658,0.01352,0
1600,equilab__api-1.15.2,-1.37925,0.04871,0
1601,erachain-js-api-2.11.0,-1.77206,0.00752,0
1602,erickmerchant__css-37.1.0,-1.37925,0.04871,0
1603,erickmerchant__lint-5.1.0,-6.21388,0.0,0
1604,ermis-chat-js-sdk-1.7.7,-2.49147,2e-05,0
1605,error-stack-parser-2.1.4,-1.74853,0.00861,0
1606,es-check-9.4.6,-1.70621,0.0109,0
1607,es-entity-4.2.3,-2.98021,0.0,0
1608,es-errors-1.3.0,-1.37925,0.04871,0
1609,es-get-iterator-1.1.3,-1.37925,0.04871,0
1610,es-joy__estraverse-7.1.1,-1.03,0.14172,0
1611,es6-mapify-1.2.0,-1.70659,0.01088,0
1612,esast-util-from-js-2.0.1,-1.41911,0.04175,0
1613,esbuild-css-modules-plugin-3.1.5,-1.53862,0.02513,0
1614,esbuild-plugin-vue3-0.5.1,-1.81545,0.0058,0
1615,esbuild-runner-2.2.2,-1.37925,0.04871,0
1616,eshost-9.0.0,-0.94075,0.17337,0
1617,eslint-config-airbnb-base-15.0.0,-4.87716,0.0,0
1618,eslint-config-airbnb-standard-3.1.0,-1.6658,0.01352,0
1619,eslint-config-arenanet-5.11.2,-2.19211,0.00035,0
1620,eslint-config-astro-1.0.8,-2.40003,4e-05,0
1621,eslint-config-auth0-base-13.1.0,-1.37925,0.04871,0
1622,eslint-config-bce-7.0.0,-1.37925,0.04871,0
1623,eslint-config-ebates-4.1.0,-2.45694,2e-05,0
1624,eslint-config-fictiv-12.0.0,-1.45679,0.03584,0
1625,eslint-config-gusto-16.0.0,-1.37925,0.04871,0
1626,eslint-config-idiomatic-4.0.0,-1.37925,0.04871,0
1627,eslint-config-js-joda-1.1.0,-1.37925,0.04871,0
1628,eslint-config-mongodb-js-5.0.3,-1.98961,0.00181,0
1629,eslint-config-pagarme-base-3.0.0,-1.6658,0.01352,0
1630,eslint-config-prestashop-0.2.1,-2.4281,3e-05,0
1631,eslint-config-qualtrics-react-js-1.0.0,-1.37925,0.04871,0
1632,eslint-config-styleguidejs-4.1.9,-1.37925,0.04871,0
1633,eslint-config-thinkific-2.0.0,-1.37925,0.04871,0
1634,eslint-config-uber-base-stage-3-3.0.2,-1.37925,0.04871,0
1635,eslint-config-uber-universal-stage-3-3.0.2,-1.37925,0.04871,0
