PACKAGE_NAME,A1_command_literal,A1_command_url,A1_command_variable,A1_dynamic_literal,A1_dynamic_url,A1_dynamic_variable,A2_decode_string_literal,A2_decode_variable,A3_CONFIG_OR_URL,A3_LOG_OR_MESSAGE,A3_OTHER,A3_SECRETS,B1_total_providers,B1_total_refs,B1_total_secrets,B2_EXCHANGE,B2_OTHER,B2_PUBLISH,B2_VALIDATE,B2_total_events,B2_total_providers,C1_API_PASTEBIN,C1_API_WEBHOOK_SITE,C1_CLOUD_METADATA,C1_CLOUD_PROVIDER,C1_DEV_HOST,C1_LOCALHOST,C1_PACKAGE_INFRA,C1_PUBLIC_IP,C1_domain_url_hits,C1_ip_url_hits,C1_raw_url_hits,C1_skipped_invalid_urls,C1_suspicious_ip_hits,C1_valid_url_hits,C2_cloud_auth,C2_dev_code_host,C2_other_suspicious,C2_sink_exfil,C2_total_hits,C3_generic_exec_like,C3_net_fetch,C3_net_generic_request,C3_net_node_dns_module,C3_net_node_http_module,C3_net_websocket,C3_proc_child_exec,D1_auth,D1_publish,D1_push,D2_lifecycle_hook_string,D2_pkg_json_write,D2_scripts_field_touch,E2_bin_ge_1000000,F1_hook_postinstall,F1_hook_prepare,F1_optionalDependencies,F1_scripts_block,A1_command_literal_density,A1_command_url_density,A1_command_variable_density,A1_dynamic_literal_density,A1_dynamic_url_density,A1_dynamic_variable_density,A2_decode_string_literal_density,A2_decode_variable_density,A3_CONFIG_OR_URL_density,A3_LOG_OR_MESSAGE_density,A3_OTHER_density,A3_SECRETS_density,C1_CLOUD_PROVIDER_density,C1_DEV_HOST_density,C1_LOCALHOST_density,C1_PACKAGE_INFRA_density,C1_PUBLIC_IP_density,C1_domain_url_hits_density,C1_ip_url_hits_density,C1_raw_url_hits_density,C1_skipped_invalid_urls_density,C1_valid_url_hits_density,C2_cloud_auth_density,C2_dev_code_host_density,C2_total_hits_density,C3_generic_exec_like_density,C3_net_fetch_density,C3_net_generic_request_density,C3_net_node_dns_module_density,C3_net_node_http_module_density,C3_proc_child_exec_density,A1_total,A1_total_density,D1_total_hits,D1_ext_unique_ecosystems,E2_ext_ge_10000,E2_ext_ge_100000,combo4a_pkgwrite_install,combo4b_scripts_install,combo5a_secrets_highrisk_exfil,combo6a_worm_strong
2025-09-14-rxnt-authentication-v0.0.3,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,1,0,0,0,0,0,0.026598567241577,0,0.159591403449462,0.106394268966308,0.239387105174193,0.744759882764155,1.11713982414623,0.691562748281001,1.70230830346093,0,0.026598567241577,0,3.59080657761289,0.0531971344831539,6.64964181039424,3.0056380982982,3.64400371209604,0.239387105174193,0,0.26598567241577,0,0.585168479314693,1.14373839138781,0,0,0,1,0.026598567241577,3,3,1,1,0,0,1,1
2025-09-14-rxnt-authentication-v0.0.4,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,19,1,1,0,0,1,0,0,0,0,0,0.0265796060530268,0,0.159477636318161,0.106318424212107,0.239216454477242,0.744228969484752,1.11634345422713,0.691069757378698,1.70109478739372,0,0.0265796060530268,0,3.58824681715862,0.0531592121060537,6.64490151325671,3.00349548399203,3.64140602926468,0.239216454477242,0,0.265796060530268,0,0.584751333166591,1.14292306028015,0,0,0,1,0.0265796060530268,3,3,1,1,0,1,1,1
2025-09-14-rxnt-authentication-v0.0.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0265636775180175,0,0.159382065108105,0.10625471007207,0.239073097662157,0.743782970504489,1.11567445575673,0.690655615468454,1.70007536115312,0,0.0265636775180175,0,3.58609646493236,0.053127355036035,6.64091937950437,3.00169555953598,3.63922381996839,0.239073097662157,0,0.265636775180175,0,0.584400905396385,1.14223813327475,0,0,0,1,0.0265636775180175,3,3,1,1,0,1,1,1
2025-09-14-rxnt-healthchecks-nestjs-v1.0.2,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,0,1,0,0,0,0,0,0.0267180008523042,0,0.160308005113825,0.106872003409217,0.240462007670738,0.748104023864518,1.12215603579678,0.69466802215991,1.70995205454747,0,0.0267180008523042,0,3.60693011506107,0.0534360017046085,6.67950021307606,3.01913409631038,3.66036611676568,0.240462007670738,0,0.267180008523042,0,0.534360017046085,1.14887403664908,0,0,0,1,0.0267180008523042,3,3,1,1,0,0,1,1
2025-09-14-rxnt-healthchecks-nestjs-v1.0.3,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,1,0,0,1,0,0,0,0,0,0.0266987264974448,0,0.160192358984669,0.106794905989779,0.240288538477003,0.747564341928454,1.12134651289268,0.694166888933565,1.70871849583647,0,0.0266987264974448,0,3.60432807715505,0.0533974529948896,6.6746816243612,3.01695609421126,3.65772553014994,0.240288538477003,0,0.266987264974448,0,0.533974529948896,1.14804523939013,0,0,0,1,0.0266987264974448,3,3,1,1,0,1,1,1
2025-09-14-rxnt-healthchecks-nestjs-v1.0.4,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0266825267605732,0,0.160095160563439,0.106730107042293,0.240142740845158,0.747110749296048,1.12066612394407,0.693745695774902,1.70768171267668,0,0.0266825267605732,0,3.60214111267738,0.0533650535211463,6.67063169014329,3.01512552394477,3.65550616619852,0.240142740845158,0,0.266825267605732,0,0.533650535211463,1.14734865070465,0,0,0,1,0.0266825267605732,3,3,1,1,0,1,1,1
2025-09-14-rxnt-kue-v1.0.4,0,0,0,0,0,3,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,139,2,254,113,2,141,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,0,1,1,0,0,0,0,0,0.0725743300240245,0,0.145148660048049,0.096765773365366,0.217722990072074,0.677360413557562,1.01604062033634,0.628977526874879,1.5724438171872,0,0.0241914433413415,0,3.36261062444647,0.048382886682683,6.14462660870074,2.73363309757159,3.41099351112915,0.217722990072074,0,0.241914433413415,0,0.48382886682683,1.04023206367769,0,0,0,3,0.0725743300240245,3,3,1,1,0,0,1,1
2025-09-14-rxnt-kue-v1.0.5,0,0,0,0,0,3,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,139,2,254,113,2,141,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,1,0,1,1,0,0,0,0,0,0.0725288513726689,0,0.145057702745338,0.0967051351635586,0.217586554118007,0.67693594614491,1.01540391921737,0.628583378563131,1.57145844640783,0,0.0241762837908897,0,3.36050344693366,0.0483525675817793,6.14077608288597,2.73192006837053,3.40885601451544,0.217586554118007,0,0.241762837908897,0,0.483525675817793,1.03958020300826,0,0,0,3,0.0725288513726689,3,3,1,1,0,1,1,1
2025-09-14-rxnt-kue-v1.0.6,0,0,0,0,0,3,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,139,2,254,113,2,141,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,1,1,0,0,0,0,0,0.0724909259483444,0,0.144981851896689,0.0966545679311259,0.217472777845033,0.676581975517881,1.01487296327682,0.628254691552318,1.5706367288808,0,0.0241636419827815,0,3.35874623560662,0.048327283965563,6.1375650636265,2.73049154405431,3.40707351957219,0.217472777845033,0,0.241636419827815,0,0.483272839655629,1.0390366052596,0,0,0,3,0.0724909259483444,3,3,1,1,0,1,1,1
2025-09-14-tg-client-query-builder-v2.14.4,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0262435781964153,0,0.157461469178492,0.104974312785661,0.236192203767738,0.73482018949963,1.10223028424944,0.682333033106799,1.67958900457058,0,0.0262435781964153,0,3.54288305651607,0.0524871563928307,6.56089454910383,2.96552433619493,3.5953702129089,0.236192203767738,0,0.262435781964153,0,0.524871563928307,1.12847386244586,0,0,0,1,0.0262435781964153,3,3,1,1,0,1,1,1
2025-09-14-tg-redbird-v1.3.1,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,140,2,255,113,2,142,9,0,0,1,10,0,20,43,0,4,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0260812776070323,0,0.156487665642194,0.104325110428129,0.234731498463291,0.730275772996906,1.09541365949536,0.678113217782841,1.6952830444571,0,0.0260812776070323,0,3.65137886498453,0.0521625552140647,6.65072578979325,2.94718436959466,3.70354142019859,0.234731498463291,0,0.260812776070324,0,0.521625552140647,1.12149493710239,0,0.104325110428129,0,1,0.0260812776070323,3,3,1,1,0,1,1,1
2025-09-14-tg-seq-gen-v1.0.9,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0264801054967403,0,0.158880632980442,0.105920421986961,0.238320949470663,0.741442953908728,1.11216443086309,0.688482742915248,1.69472675179138,0,0.0264801054967403,0,3.57481424205994,0.0529602109934806,6.62002637418507,2.99225192113165,3.62777445305342,0.238320949470663,0,0.264801054967403,0,0.529602109934806,1.13864453635983,0,0,0,1,0.0264801054967403,3,3,1,1,0,1,1,1
2025-09-14-thangved-react-grid-v1.0.3,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,19,1,0,1,0,1,0,0,0,0,0,0.0265902569044261,0,0.159541541426557,0.106361027617704,0.239312312139835,0.744527193323931,1.1167907899859,0.691346679515079,1.70177644188327,0,0.0265902569044261,0,3.58968468209752,0.0531805138088522,6.64756422610653,3.00469903020015,3.64286519590638,0.239312312139835,0,0.265902569044261,0,0.531805138088522,1.14338104689032,0,0,0,1,0.0265902569044261,3,3,1,1,0,0,1,1
2025-09-14-tvi-cli-v0.1.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,4,0,0,4,2,0,1,2,26,73,1,1,0,165,3,294,126,2,168,9,0,0,1,10,0,21,43,0,0,0,0,1,1,1,70,0,38,1,0,0,0,1,0,0,0,0,0,0.0221640391567647,0,0.132984234940588,0.0886561566270588,0.199476352410882,0.620593096389412,0.930889644584117,0.576265018075882,1.61797485844382,0.0221640391567647,0.0221640391567647,0,3.65706646086618,0.0664921174702941,6.51622751208882,2.79266893375235,3.72355857833647,0.199476352410882,0,0.221640391567647,0,0.465444822292059,0.953053683740882,0,0,0,1,0.0221640391567647,3,3,1,1,0,0,1,1
2025-09-14-ve-bamreader-v0.2.6,0,0,0,1,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,79,0,1,0,150,2,265,113,2,152,9,0,0,1,10,0,22,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0.0244984133602587,0,0.0244984133602587,0,0.146990480161552,0.0979936534410349,0.220485720242329,0.685955574087244,1.02893336113087,0.636958747366727,1.93537465546044,0,0.0244984133602587,0,3.67476200403881,0.0489968267205174,6.49207954046856,2.76832070970924,3.72375883075933,0.220485720242329,0,0.244984133602587,0,0.538965093925692,1.05343177449113,0,0,0,2,0.0489968267205174,3,3,1,1,0,1,1,1
2025-09-14-ve-editor-v1.0.1,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,5,0,145,2,260,113,2,147,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0213519864286774,0,0.128111918572065,0.0854079457147097,0.192167877858097,0.597855620002968,0.896783430004452,0.555151647145613,1.36652713143536,0,0.106759932143387,0,3.09603803215823,0.0427039728573549,5.55151647145613,2.41277446644055,3.13874200501558,0.192167877858097,0,0.213519864286774,0,0.427039728573549,0.918135416433129,0,0,0,1,0.0213519864286774,3,3,1,1,0,1,1,1
2025-09-15-@ahmedhfarag_ngx-perfect-scrollbar-v20.0.20,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0257126320247232,0,0.154275792148339,0.102850528098893,0.231413688222509,0.71995369669225,1.07993054503837,0.668528432642804,1.64560844958229,0,0.0257126320247232,0,3.47120532333763,0.0514252640494464,6.4281580061808,2.90552741879372,3.52263058738708,0.231413688222509,0,0.257126320247232,0,0.514252640494464,1.1056431770631,0,0,0,1,0.0257126320247232,3,3,1,1,0,1,1,1
2025-09-15-@ahmedhfarag_ngx-virtual-scroller-v4.0.4,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0251528159332022,0,0.150916895599213,0.100611263732809,0.22637534339882,0.704278846129661,1.05641826919449,0.653973214263256,1.60978021972494,0,0.0251528159332022,0,3.39563015098229,0.0503056318664043,6.28820398330054,2.84226820045185,3.4459357828487,0.22637534339882,0,0.251528159332022,0,0.503056318664043,1.08157108512769,0,0,0,1,0.0251528159332022,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_common-v2.0.28,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,143,2,258,113,2,145,9,1,0,1,11,0,20,44,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0259133752145304,0,0.155480251287182,0.103653500858121,0.233220376930773,0.72557450600685,1.08836175901027,0.673747755577789,1.68436938894447,0,0.0259133752145304,0,3.70561265567784,0.0518267504290607,6.68565080534883,2.92821139924193,3.7574394061069,0.233220376930773,0.0259133752145304,0.285047127359834,0,0.518267504290607,1.14018850943934,0,0,0,1,0.0259133752145304,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_config-eslint-v2.0.4,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0267012929033037,0,0.160207757419822,0.106805171613215,0.240311636129733,0.747636201292503,1.12145430193875,0.694233615485896,1.70888274581143,0,0.0267012929033037,0,3.6580771277526,0.0534025858066073,6.72872581163253,3.01724609807332,3.71147971355921,0.240311636129733,0,0.267012929033037,0,0.534025858066073,1.14815559484206,0,0,0,1,0.0267012929033037,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_config-ts-v2.0.7,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0267150244228753,0,0.160290146537252,0.106860097691501,0.240435219805878,0.748020683840509,1.12203102576076,0.694590634994759,1.70976156306402,0,0.0267150244228753,0,3.60652829708817,0.0534300488457507,6.67875610571883,3.01879775978491,3.65995834593392,0.240435219805878,0,0.267150244228753,0,0.534300488457507,1.14874605018364,0,0,0,1,0.0267150244228753,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_config-ts-v2.0.8,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0267054786289407,0,0.160232871773644,0.106821914515763,0.240349307660467,0.74775340161034,1.12163010241551,0.694342444352459,1.70915063225221,0,0.0267054786289407,0,3.605239614907,0.0534109572578815,6.67636965723518,3.0177190850703,3.65865057216488,0.240349307660467,0,0.267054786289407,0,0.534109572578815,1.14833558104445,0,0,0,1,0.0267054786289407,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_db-context-v2.0.24,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,70,0,1,0,148,2,263,113,2,150,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0262114540909003,0,0.157268724545402,0.104845816363601,0.235903086818103,0.733920714545208,1.10088107181781,0.681497806363407,1.83480178636302,0,0.0262114540909003,0,3.87929520545324,0.0524229081818006,6.89361242590677,2.96189431227173,3.93171811363504,0.235903086818103,0,0.262114540909003,0,0.524229081818005,1.12709252590871,0,0,0,1,0.0262114540909003,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_di-node-v2.0.13,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0264288702635831,0,0.158573221581498,0.105715481054332,0.237859832372247,0.740008367380325,1.11001255107049,0.687150626853159,1.7178765671329,0,0.0264288702635831,0,3.62075522611088,0.0528577405271661,6.66007530642293,2.98646233978489,3.67361296663804,0.237859832372247,0,0.264288702635831,0,0.528577405271661,1.13644142133407,0,0,0,1,0.0264288702635831,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_di-v2.0.28,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0262581804078788,0,0.157549082447273,0.105032721631515,0.236323623670909,0.735229051420607,1.10284357713091,0.682712690604849,1.70678172651212,0,0.0262581804078788,0,3.57111253547152,0.0525163608157576,6.59080328237758,2.96717438609031,3.62362889628728,0.236323623670909,0,0.262581804078788,0,0.525163608157576,1.12910175753879,0,0,0,1,0.0262581804078788,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_di-v2.0.32,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0261969586902778,0,0.157181752141667,0.104787834761111,0.2357726282125,0.733514843327779,1.10027226499167,0.681120925947223,1.70280231486806,0,0.0261969586902778,0,3.56278638187778,0.0523939173805556,6.57543663125973,2.96025633200139,3.61518029925834,0.2357726282125,0,0.261969586902778,0,0.523939173805556,1.12646922368195,0,0,0,1,0.0261969586902778,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_eslint-v1.0.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0266169816342827,0,0.159701889805696,0.106467926537131,0.239552834708544,0.745275485759915,1.11791322863987,0.692041522491349,1.70348682459409,0,0.0266169816342827,0,3.59329252062816,0.0532339632685653,6.65424540857067,3.00771892467394,3.64652648389673,0.239552834708544,0,0.266169816342827,0,0.532339632685653,1.14453021027416,0,0,0,1,0.0266169816342827,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_eslint-v1.0.6,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0266036337903394,0,0.159621802742037,0.106414535161358,0.239432704113055,0.744901746129504,1.11735261919426,0.691694478548825,1.70263256258172,0,0.0266036337903394,0,3.59149056169582,0.0532072675806788,6.65090844758486,3.00621061830835,3.6446978292765,0.239432704113055,0,0.266036337903394,0,0.532072675806788,1.1439562529846,0,0,0,1,0.0266036337903394,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_fastify-http-server-v2.0.24,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,2,0,140,2,256,114,2,142,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0263267774392154,0,0.157960664635293,0.105307109756862,0.236940996952939,0.737149768298032,1.10572465244705,0.684496213419601,1.711240533549,0,0.0526535548784308,0,3.68574884149016,0.0526535548784308,6.73965502443915,3.00125262807056,3.73840239636859,0.236940996952939,0,0.263267774392154,0,0.526535548784308,1.13205142988626,0,0,0,1,0.0263267774392154,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_fastify-http-server-v2.0.27,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,65,0,2,0,140,2,256,114,2,142,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0262959982749825,0,0.157775989649895,0.10518399309993,0.236663984474843,0.73628795169951,1.10443192754927,0.683695955149545,1.70923988787386,0,0.052591996549965,0,3.68143975849755,0.052591996549965,6.73177555839552,2.99774380334801,3.73403175504752,0.236663984474843,0,0.262959982749825,0,0.52591996549965,1.13072792582425,0,0,0,1,0.0262959982749825,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_http-server-v2.0.21,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0264756886988523,0,0.158854132193114,0.105902754795409,0.238281198289671,0.741319283567864,1.1119789253518,0.688367906170159,1.69444407672655,0,0.0264756886988523,0,3.57421797434506,0.0529513773977046,6.61892217471307,2.99175282297031,3.62716935174276,0.238281198289671,0,0.264756886988523,0,0.529513773977046,1.13845461405065,0,0,0,1,0.0264756886988523,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_http-server-v2.0.25,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0264507229643854,0,0.158704337786313,0.105802891857542,0.238056506679469,0.740620243002792,1.11093036450419,0.687718797074021,1.69284626972067,0,0.0264507229643854,0,3.57084760019203,0.0529014459287709,6.61268074109636,2.98893169497555,3.6237490461208,0.238056506679469,0,0.264507229643854,0,0.529014459287709,1.13738108746857,0,0,0,1,0.0264507229643854,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_openapi-v0.1.12,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0266080933837645,0,0.159648560302587,0.106432373535058,0.239472840453881,0.745026614745407,1.11753992211811,0.691810427977878,1.70291797656093,0,0.0266080933837645,0,3.59209260680821,0.0532161867675291,6.65202334594114,3.00671455236539,3.64530879357574,0.239472840453881,0,0.266080933837645,0,0.532161867675291,1.14414801550188,0,0,0,1,0.0266080933837645,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_openapi-v0.1.9,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0266347972439377,0,0.159808783463626,0.106539188975751,0.239713175195439,0.745774322830256,1.11866148424538,0.692504728342381,1.70462702361201,0,0.0266347972439377,0,3.59569762793159,0.0532695944878754,6.65869931098443,3.00973208856496,3.64896722241947,0.239713175195439,0,0.266347972439377,0,0.532695944878755,1.14529628148932,0,0,0,1,0.0266347972439377,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_package-base-v1.0.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,135,2,250,113,2,137,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0267191287853992,0,0.160314772712395,0.106876515141597,0.240472159068593,0.748135605991177,1.12220340898677,0.694697348420378,1.71002424226555,0,0.0267191287853992,0,3.60708238602889,0.0534382575707983,6.67978219634979,3.01926155275011,3.66052064359969,0.240472159068593,0,0.267191287853992,0,0.534382575707983,1.14892253777216,0,0,0,1,0.0267191287853992,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_prettier-v1.0.5,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,136,2,251,113,2,138,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.0267197356242478,0,0.160318413745487,0.106878942496991,0.240477620618231,0.74815259747894,1.12222889621841,0.694713126230444,1.71006307995186,0,0.0267197356242478,0,3.63388404489771,0.0534394712484957,6.70665364168621,3.01933012554001,3.6873235161462,0.240477620618231,0,0.267197356242478,0,0.534394712484957,1.14894863184266,0,0,0,1,0.0267197356242478,3,3,1,1,0,1,1,1
2025-09-15-@art-ws_slf-v2.0.15,0,0,0,0,0,1,0,6,4,9,28,42,4,13,10,0,2,0,0,2,1,0,1,2,26,64,0,1,0,137,2,252,113,2,139,9,0,0,1,10,0,20,43,0,0,0,0,1,1,1,70,0,20,1,1,0,0,1,0,0,0,0,0,0.026402654206022,0,0.158415925236132,0.105610616824088,0.237623887854198,0.739274317768617,1.10891147665292,0.686469009356573,1.68976986918541,0,0.026402654206022,0,3.61716362622502,0.0528053084120441,6.65346885991755,2.98349992528049,3.66996893463706,0.237623887854198,0,0.26402654206022,0,0.52805308412044,1.13531413085895,0,0,0,1,0.026402654206022,3,3,1,1,0,1,1,1
